ra,dec,d,phase,start_times,end_times
108.23886,-10.36933,1130.1,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
82.62956,-2.69756,377.5,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
80.16174,0.79056,372.2,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
79.09211,-1.19581,357.4,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
2.89171,57.6584,429.3,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
348.26433,63.72229,377.4,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
78.97782,0.44754,353.6,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
79.97869,-3.04141,361.6,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
79.85914,2.13595,348.4,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
98.7521,-9.41048,907.8,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
108.48354,-11.25941,1175.5,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
342.04786,70.43248,247.8,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
304.29,40.85594,1033.4,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
82.02752,8.73167,403.4,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
308.42109,40.10289,957.7,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
74.55295,-7.38889,341.3,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
305.14825,39.68522,1023.8,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
317.53005,47.25798,744.4,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
328.52582,65.52415,456.7,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
85.15223,-1.68901,456.1,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
4.85748,72.52044,148.9,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
107.06225,-10.74625,1107.2,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
99.34384,-8.78833,964.2,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
306.0505,38.58969,995.4,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
86.28333,0.44188,340.0,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
331.88929,59.0429,453.1,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
70.28047,-11.99488,291.3,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
305.52363,32.91279,1060.4,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
355.05929,55.47882,417.8,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
359.68868,54.6892,397.7,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
306.2442,42.27477,993.8,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
306.2411,38.97427,979.5,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
307.0674,39.87004,957.4,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
96.46441,-7.77182,905.5,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
84.73228,-8.60671,430.4,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
314.73881,50.91201,620.5,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
81.16764,1.24599,393.6,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
82.21535,-6.70596,387.4,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
78.30323,-5.88812,335.6,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
94.72997,-5.21365,831.7,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
317.40804,45.69834,770.7,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
306.45093,38.85874,949.7,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
314.66267,43.82027,792.4,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
317.42981,47.18474,733.8,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
320.18668,76.19073,371.9,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
80.78174,10.93736,393.6,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
77.5445,6.03384,397.2,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
83.72302,8.25643,411.5,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
84.35815,8.17176,402.0,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
81.21039,-1.31816,373.4,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
83.15231,-0.91471,411.1,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
85.45327,-0.55011,422.6,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
84.50395,-9.75486,447.8,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
95.31207,-5.25366,845.6,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
95.80466,-5.33889,831.6,346,2025-09-23T11:55:55Z,2025-09-24T11:55:55Z
