ra,dec,d,phase,start_times,end_times
101.03024,-13.94302,1140.8,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
94.47824,3.5728,358.4,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
92.53914,7.61845,352.1,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
92.18194,5.95871,334.7,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
2.47102,59.04089,428.6,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
346.56655,65.47737,378.2,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
92.30702,7.83345,332.1,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
92.6842,3.75017,338.6,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
93.47041,9.70152,329.6,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
92.70071,-12.28219,928.8,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
101.43482,-14.74369,1186.7,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
320.7573,77.98205,258.7,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
305.70038,40.12142,1032.4,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
93.56016,15.20388,391.3,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
307.89395,40.39977,957.8,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
88.33773,-0.22498,308.0,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
306.42042,38.99816,1023.4,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
318.1722,46.84739,744.5,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
331.52569,63.86058,454.6,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
93.46517,2.70352,440.7,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
216.18722,84.78049,172.9,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
99.82847,-14.29057,1121.2,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
92.75901,-11.93408,987.4,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
306.77909,38.18489,995.4,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
100.1175,7.73676,329.3,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
334.6706,56.90121,452.6,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
87.23915,-3.74616,250.0,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
306.8821,32.108,1061.8,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
354.76534,56.05558,417.3,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
358.98398,56.54709,396.2,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
306.57483,42.10161,993.5,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
306.55559,38.80084,979.5,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
306.64287,40.10285,957.5,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
90.7251,-10.52691,927.4,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
93.74848,-4.16182,410.6,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
319.17575,48.27603,619.6,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
92.58685,7.53089,374.9,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
93.46944,-0.98033,365.1,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
92.41371,1.4791,308.9,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
90.67761,-7.21934,845.7,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
317.19755,45.83413,770.6,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
305.92507,39.14685,949.9,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
313.49519,44.53369,792.2,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
318.28371,46.63725,733.9,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
312.17432,77.6071,377.3,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
92.99261,17.86901,381.9,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
89.14669,12.82124,377.0,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
94.74511,14.34544,401.0,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
95.7592,14.41645,392.6,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
93.36759,5.23759,353.2,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
93.47149,4.61693,393.5,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
95.1753,4.61375,408.3,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
92.75675,-5.75829,427.7,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
90.89768,-7.43626,860.6,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
91.57037,-7.43287,845.1,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
88.8192,-10.77776,850.3,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
90.14819,-13.33306,692.6,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
90.21828,-13.72202,674.8,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
102.45261,-14.48034,1176.7,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
102.63449,-14.83633,1189.8,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
347.11829,57.44139,476.2,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
93.74242,2.17648,387.3,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
329.63663,74.97581,346.6,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
330.80927,49.91218,448.2,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
94.28801,4.14757,344.0,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
92.55844,3.34677,392.1,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
93.32152,0.39107,372.4,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
305.74261,40.3426,1024.4,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
310.04762,44.83745,873.4,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
311.58937,45.25294,816.4,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
319.06784,48.34567,623.4,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
319.24945,49.90318,561.4,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
320.47306,55.49129,747.9,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
313.49199,62.58185,457.3,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
331.391,63.94114,455.7,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
338.60633,69.31668,395.9,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
329.27036,74.63788,345.8,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
359.8201,57.76806,420.1,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
88.19473,20.58622,303.7,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
96.55465,7.59109,398.3,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
94.54021,2.59437,371.6,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
93.07242,2.16081,350.7,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
93.48003,-4.29719,413.7,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
101.19938,-0.9268,287.0,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
93.80417,-10.36755,1021.6,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
97.34834,-9.54218,846.9,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
92.62474,-14.97665,688.3,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
93.49744,-11.59145,984.8,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
101.12275,-13.89902,1170.7,41,2023-11-28T11:55:55Z,2023-11-29T11:55:55Z
