ra,dec,d,phase,start_times,end_times
106.79412,-11.10773,1130.5,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
83.60296,-2.18353,375.0,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
81.29581,1.42648,369.3,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
80.40616,-0.47216,354.0,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
2.65536,58.44856,428.9,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
347.48738,64.55607,377.7,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
80.28472,1.18401,350.2,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
81.12695,-2.42944,358.4,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
81.24974,2.9297,345.3,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
97.11304,-10.20514,912.1,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
107.12556,-11.95263,1176.0,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
338.51769,72.44018,249.8,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
304.39959,40.80005,1033.2,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
83.07053,9.34731,401.3,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
308.21079,40.22193,957.7,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
75.89956,-6.70774,336.7,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
305.25522,39.62849,1023.8,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
317.85236,47.05313,744.4,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
328.3735,65.6018,456.9,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
85.59449,-1.45545,454.9,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
2.12125,77.26848,151.7,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
105.61283,-11.47922,1108.3,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
97.70974,-9.58699,968.3,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
306.15508,38.53213,995.4,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
87.60516,1.15119,337.8,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
331.88929,59.0429,453.1,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
72.03872,-11.19271,285.0,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
305.71919,32.79872,1060.6,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
354.76534,56.05558,417.3,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
359.40007,55.47196,396.9,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
306.13358,42.33227,993.9,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
306.13593,39.03189,979.6,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
306.8555,39.98664,957.4,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
94.92428,-8.52394,910.3,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
85.18719,-8.3886,428.8,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
315.57104,50.45164,620.2,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
82.2152,1.832,391.1,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
83.11522,-6.25811,384.9,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
79.6431,-5.20144,331.7,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
93.38256,-5.88558,835.8,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
317.51291,45.6303,770.8,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
306.2411,38.97427,949.8,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
314.66267,43.82027,792.4,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
317.75207,46.98018,733.8,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
317.25334,76.77398,374.0,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
81.99681,11.67245,391.3,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
78.66028,6.71236,394.3,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
84.68318,8.81178,409.7,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
85.31983,8.72416,400.3,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
82.26549,-0.7462,370.6,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
83.94477,-0.48796,409.1,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
86.15898,-0.17329,421.1,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
84.87026,-9.58281,446.6,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
93.87467,-5.97037,849.7,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
94.36703,-6.05555,835.4,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
91.56954,-9.48544,837.6,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
90.05478,-13.37476,692.9,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
89.8435,-13.88796,676.6,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
108.12614,-11.66845,1168.2,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
108.2249,-12.06923,1181.3,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
345.60359,59.2769,475.7,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
84.17908,-2.84789,404.0,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
334.85745,73.05195,342.8,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
327.56738,52.5142,447.0,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
82.89386,-1.91494,361.2,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
83.02581,-1.73718,409.5,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
83.1877,-4.85237,391.3,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
304.65712,40.90941,1025.2,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
312.02049,43.72153,873.0,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
313.2256,44.30364,816.2,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
315.57104,50.45164,624.0,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
314.52929,52.60212,563.1,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
318.94346,56.33103,749.2,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
308.26447,64.30099,462.6,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
328.3735,65.6018,458.0,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
339.03275,69.05775,395.5,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
334.23168,72.80405,342.2,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
0.04304,57.18016,420.4,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
74.55903,12.24285,319.6,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
86.90991,2.43698,408.5,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
84.26779,-2.80152,388.0,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
82.09493,-3.61643,370.2,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
85.09625,-8.43227,432.1,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
86.85041,-8.11474,301.5,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
98.98668,-7.85556,1003.8,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
100.88051,-7.80476,839.5,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
92.81302,-14.89355,687.7,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
98.52771,-9.18857,967.1,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
106.79412,-11.10773,1160.3,355,2023-10-13T11:55:55Z,2023-10-14T11:55:55Z
