ra,dec,d,phase,start_times,end_times
103.42445,-12.7879,1134.9,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
117.22042,14.64634,377.5,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
114.67116,18.22539,369.3,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
114.8038,16.93344,349.4,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
4.83891,49.53932,439.1,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
354.15183,55.11957,379.1,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
114.64927,18.52631,348.5,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
115.59235,14.98011,353.0,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
115.68469,20.06691,350.0,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
102.09825,-7.75412,901.6,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
102.82388,-14.08033,1182.8,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
343.62391,69.3616,246.9,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
307.49884,39.13575,1031.9,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
114.16027,24.35692,417.2,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
309.87279,39.25917,958.0,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
112.10907,11.82319,308.6,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
308.38441,37.88284,1023.6,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
314.39788,49.12411,744.9,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
341.76938,55.50485,452.2,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
115.0889,13.39536,456.7,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
285.69486,87.83062,164.8,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
102.69099,-12.9231,1113.0,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
100.1582,-8.38633,962.4,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
309.11667,36.82409,996.3,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z
