ra,dec,d,phase,start_times,end_times
116.95697,-5.72497,1146.8,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
87.49145,-0.1226,367.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
83.65349,2.74515,364.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
82.15787,0.49303,349.6,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
4.93612,49.04336,440.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
354.78491,53.87263,380.1,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
81.59232,1.91986,347.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
83.6851,-1.06112,352.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
82.20689,3.47442,343.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
112.00079,-2.65273,905.8,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
116.24316,-7.13081,1188.5,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
356.24008,52.97202,246.8,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
304.29,40.85594,1033.3,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
85.51896,10.77153,397.4,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
310.4842,38.89213,958.3,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
76.88465,-6.20588,333.6,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
305.46864,39.51475,1023.7,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
313.93142,49.38354,745.1,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
335.79475,60.97033,452.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
92.84525,2.37724,441.3,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
9.72957,43.01262,155.9,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
116.24482,-5.88917,1121.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
111.68488,-2.48201,963.5,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
307.19178,37.95157,995.4,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
89.98638,2.42615,334.6,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
336.8748,54.96045,453.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
70.09479,-12.07869,292.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
304.33961,33.59073,1059.8,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
358.44054,47.34519,429.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
2.44154,45.35333,412.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
307.7718,41.4587,993.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
307.79833,38.09883,979.6,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
309.1473,38.6834,957.6,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
109.78622,-1.00484,898.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z
