ra,dec,d,phase,start_times,end_times
105.06898,-11.97554,1132.1,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
118.54497,15.21382,380.8,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
115.73706,18.65846,371.8,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
115.85901,17.37319,351.6,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
5.16173,47.85272,442.3,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
355.11035,53.19987,380.9,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
115.62042,18.91881,350.5,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
116.82309,15.50927,355.6,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
116.57149,20.40998,352.0,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
104.61259,-6.48311,899.4,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
104.29665,-13.36405,1179.6,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
347.52944,66.07839,245.1,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
307.49884,39.13575,1031.9,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
115.28744,24.75558,420.1,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
310.2811,39.01483,958.2,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
113.1261,12.29309,310.1,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
308.48611,37.82324,1023.6,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
313.57835,49.57688,745.3,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
342.71905,54.43578,452.9,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
116.86942,14.18272,461.7,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
347.30562,84.78193,158.8,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
104.42966,-12.06949,1109.8,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
102.50161,-7.21593,958.6,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
309.41536,36.64326,996.5,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
123.72262,18.39153,367.5,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
343.31932,47.69359,460.5,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
112.89849,9.28116,247.2,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
306.97821,32.04996,1061.9,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
359.30957,44.71342,434.7,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
2.58367,44.76179,413.4,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
309.36593,40.56251,992.8,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
309.21808,37.26363,980.2,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
309.04497,38.7436,957.6,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
103.02171,-4.4863,894.3,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
118.5337,8.33877,424.5,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
319.28336,48.20629,619.6,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
115.67891,18.53255,395.6,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
118.2059,11.34164,381.0,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
117.20443,13.70618,322.5,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
105.79269,0.41574,821.1,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
312.52903,48.59,771.5,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
308.30906,37.8025,949.9,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
309.00116,47.0206,793.9,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
313.94943,49.24269,734.5,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
341.25243,67.79511,356.4,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
114.12412,26.94923,409.6,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
110.92175,23.15084,392.4,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
116.58166,23.91513,433.2,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
117.74767,23.92535,427.2,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
117.19272,16.69305,373.7,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
117.04554,16.01575,415.3,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
118.69217,15.88798,435.9,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
117.5999,6.8195,436.2,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
105.48453,-0.07909,835.6,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
106.68897,0.20216,823.5,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
103.99683,-3.31438,811.8,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
110.35841,-3.4011,664.1,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
110.98733,-3.52154,647.6,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
105.48847,-12.99907,1170.4,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
105.40004,-13.49091,1183.9,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
353.02771,47.77663,488.2,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
117.86151,13.99425,407.8,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
348.75728,63.16423,333.8,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
338.85697,41.50444,461.5,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
118.40627,15.76822,366.0,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
116.27977,14.9654,409.8,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
117.76959,12.50058,389.3,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
307.9632,39.12026,1023.9,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
308.46033,45.68113,874.4,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
307.67395,47.31273,818.9,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
319.17575,48.27603,623.4,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
322.8536,47.47333,562.1,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
316.52048,57.55325,751.7,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
327.79333,55.20156,448.4,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
342.64182,54.52515,453.9,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z
