ra,dec,d,phase,start_times,end_times
117.74871,-5.29031,1149.9,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
90.49525,1.47081,362.3,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
86.45472,4.30183,358.9,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
84.96208,2.03599,343.9,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
5.2527,47.3565,443.3,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
355.64514,52.04462,382.1,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
84.29873,3.43701,341.7,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
86.5935,0.49835,346.5,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
84.91082,5.00386,338.3,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
113.94868,-1.62749,910.6,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
116.86029,-6.79207,1190.7,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
357.25276,50.55179,248.7,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
304.509,40.74406,1033.1,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
88.16801,12.2759,394.2,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
310.78753,38.70743,958.5,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
79.56218,-4.82838,325.7,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
305.78746,39.34342,1023.6,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
313.22248,49.76913,745.5,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
337.4938,59.6097,451.7,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
96.03739,4.05146,438.5,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
9.87966,40.81546,158.3,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
117.12558,-5.40773,1124.4,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
113.36792,-1.59825,967.6,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
307.60185,37.71682,995.5,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
93.08018,4.07231,331.5,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
338.20001,53.67488,453.6,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
72.40761,-11.02251,283.8,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
304.33961,33.59073,1059.8,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
358.99728,45.68891,432.5,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
2.85939,43.5782,416.2,269,2025-07-08T11:55:55Z,2025-07-09T11:55:55Z
