ra,dec,d,phase,start_times,end_times
114.66266,-6.97426,1139.1,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
83.5145,-2.23028,375.4,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
80.16174,0.79056,372.1,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
78.82923,-1.34047,358.3,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
4.27748,52.216,434.8,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
352.75881,57.60256,377.7,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
78.36805,0.10376,355.3,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
80.06706,-2.99438,361.3,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
78.99078,1.63919,350.6,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
107.73794,-4.87733,899.8,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
114.29747,-8.18989,1182.6,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
353.38229,58.54606,244.3,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
304.07027,40.9674,1033.6,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
82.20111,8.83448,403.1,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
309.66757,39.3808,958.0,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
73.74301,-7.79566,344.3,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
305.14825,39.68522,1023.8,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
315.31622,48.5997,744.6,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
332.704,63.13014,453.8,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
88.24664,-0.05271,448.8,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
9.1409,50.3015,150.3,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
113.85881,-7.18181,1113.8,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
107.86637,-4.47301,957.7,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
306.6755,38.24299,995.4,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
86.19522,0.39458,340.2,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
334.56961,56.98467,452.6,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
67.67019,-13.15667,301.7,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
304.53822,33.47853,1059.9,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
357.29109,50.45481,423.5,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
1.57551,48.70176,405.5,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
307.01288,41.86926,993.3,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
307.17998,38.45147,979.5,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
308.32379,39.16248,957.4,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
105.42969,-3.25412,893.8,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
87.90641,-7.06952,421.8,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
311.50012,52.56737,622.8,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
81.86595,1.63672,391.9,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
83.7442,-5.94371,383.3,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
77.67685,-6.2075,337.5,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
103.74594,-0.63353,820.1,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
315.80399,46.70714,770.4,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
307.79833,38.09883,949.8,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
313.70957,44.40487,792.2,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
314.9889,48.65615,734.1,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
335.90243,70.98349,360.4,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
80.26287,10.62083,394.7,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
77.28742,5.87692,397.9,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
84.2464,8.55964,410.4,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
84.79494,8.42314,401.2,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
81.65006,-1.07989,372.2,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
84.82516,-0.01369,407.0,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
87.65861,0.62745,417.9,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
88.15111,-8.01796,437.3,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
104.23878,-0.71799,835.0,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
104.82061,-0.75669,822.3,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
102.12303,-4.27059,812.6,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
99.70515,-8.83224,666.1,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
99.34008,-9.45485,649.9,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
115.45638,-7.78703,1178.1,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
115.38433,-8.27926,1190.5,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
347.7511,56.60989,476.7,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
85.15447,-2.33743,401.4,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
347.21776,64.83305,334.4,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
329.28318,51.18493,447.4,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
82.09887,-2.33786,363.1,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
83.90831,-1.2663,407.3,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
83.902,-4.48746,389.6,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
304.4378,41.02154,1025.3,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
313.29486,42.95927,873.1,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
313.11819,44.36765,816.2,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
311.50012,52.56737,626.6,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
311.41712,54.12288,565.5,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
315.24795,58.14612,753.3,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
311.58282,63.2562,459.1,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
332.704,63.13014,454.9,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
346.37384,63.15387,390.8,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
346.57142,64.71615,333.9,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
1.99567,51.08593,427.0,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
69.63022,8.87528,332.8,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
87.78927,2.9149,407.0,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
84.71121,-2.56955,386.8,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
81.65086,-3.84802,371.2,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
87.81604,-7.11376,424.8,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
84.4824,-9.24633,306.2,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
108.73877,-2.89535,998.8,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
111.68119,-2.25967,841.8,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
102.96525,-10.11432,664.8,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
108.75591,-4.01143,959.4,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
114.22011,-7.2133,1167.8,303,2025-08-11T11:55:55Z,2025-08-12T11:55:55Z
