ra,dec,d,phase,start_times,end_times
101.30768,-13.8109,1140.1,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
93.50335,3.06018,359.1,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
91.56392,7.09448,352.8,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
91.20893,5.43662,335.5,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
2.43968,59.13959,428.5,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
346.4709,65.56918,378.3,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
91.3319,7.30843,332.8,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
91.7112,3.23365,339.5,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
92.48987,9.17768,330.1,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
92.7933,-12.23961,928.4,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
101.71329,-14.61167,1185.9,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
321.46471,77.84764,258.4,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
305.59298,40.17852,1032.5,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
92.65189,14.72424,391.5,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
307.78797,40.45886,957.8,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
87.27658,-0.7854,309.5,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
306.31535,39.05594,1023.4,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
318.1722,46.84739,744.5,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
331.11927,64.10186,454.8,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
92.66819,2.28396,441.6,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
219.81929,85.40815,171.6,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
100.01416,-14.20335,1120.4,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
92.85142,-11.89135,986.9,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
306.77909,38.18489,995.4,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
99.13162,7.23223,329.2,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
334.36627,57.15134,452.6,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
85.98966,-4.38384,251.8,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
306.78587,32.16596,1061.7,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
354.6654,56.24768,417.2,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
358.94498,56.64476,396.1,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
306.57483,42.10161,993.6,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
306.45093,38.85874,979.5,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
306.53629,40.16081,957.5,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
90.81693,-10.48392,927.1,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
92.94285,-4.56766,411.8,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
318.95965,48.41521,619.5,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
91.61167,7.0072,375.7,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
92.58064,-1.43903,366.2,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
91.35136,0.9206,309.9,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
90.58719,-7.26354,846.0,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
317.19755,45.83413,770.7,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
305.81938,39.20419,949.9,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
313.6025,44.46933,792.2,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
318.28371,46.63725,733.9,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
311.78631,77.66275,377.5,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
92.07381,17.38608,382.0,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
88.25681,12.32562,377.8,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
93.83754,13.87082,401.1,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
94.8492,13.9457,392.6,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
92.39339,4.7198,354.0,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
92.58594,4.14747,394.3,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
94.37669,4.19423,408.8,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
91.94707,-6.16014,429.0,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
90.80718,-7.48039,860.8,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
91.47988,-7.47702,845.3,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
88.72713,-10.82044,850.6,38,2023-11-25T11:55:55Z,2023-11-26T11:55:55Z
