ra,dec,d,phase,start_times,end_times
117.74871,-5.29031,1150.1,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
90.76043,1.61128,362.0,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
86.71786,4.4473,358.5,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
85.22518,2.18045,343.5,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
5.27068,47.25724,443.5,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
355.73158,51.85184,382.2,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
84.56104,3.58347,341.2,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
86.8579,0.64011,346.0,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
85.08566,5.10219,337.9,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
114.03716,-1.58084,911.0,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
116.86029,-6.79207,1190.9,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
357.29109,50.45481,248.8,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
304.61822,40.68796,1033.1,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
88.43451,12.42498,394.0,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
310.88829,38.64569,958.5,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
79.82928,-4.69,325.1,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
305.78746,39.34342,1023.5,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
313.22248,49.76913,745.6,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
337.5954,59.52396,451.7,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
96.30392,4.19049,438.3,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
9.88624,40.71558,158.4,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
117.21358,-5.35951,1124.6,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
113.45645,-1.55169,968.0,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
307.60185,37.71682,995.5,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
93.34588,4.21293,331.3,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
338.37057,53.5024,453.7,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
72.684,-10.89456,283.0,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
304.33961,33.59073,1059.8,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
359.06061,45.49388,432.8,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
2.88188,43.47953,416.6,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
308.20116,41.22188,992.9,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
308.30906,37.8025,979.7,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
309.55492,38.4417,957.7,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
111.91701,0.09977,902.7,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
96.42839,-2.80353,407.3,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
310.58679,52.99731,623.7,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
88.69862,5.42474,378.9,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
91.42466,-2.03481,367.6,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
84.17908,-2.84789,320.9,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
111.2273,3.19245,830.0,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
313.79916,47.88684,770.8,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
309.01721,37.38398,950.3,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
312.1888,45.29804,792.3,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
312.76536,49.88317,735.2,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
344.2013,65.47226,354.6,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
85.94797,13.9987,385.8,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
83.07053,9.34731,384.6,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
90.86827,12.28165,402.4,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
91.42409,12.12725,393.8,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
88.59766,2.68412,358.4,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
92.32049,4.00643,394.6,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
95.53053,4.79991,408.0,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
96.87893,-3.6883,422.0,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
111.54044,3.01915,845.6,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
112.21034,3.02791,834.0,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
109.6895,-0.38277,816.1,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
108.75951,-4.2347,662.6,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
108.49998,-4.82003,645.2,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
118.10042,-6.33272,1187.9,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
117.8541,-6.92014,1199.5,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
350.31499,52.78619,480.0,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
92.94507,1.75817,388.2,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
352.1714,58.55311,333.9,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
332.69331,48.21315,449.8,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
89.24696,1.47482,349.3,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
91.40873,2.73694,393.4,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
91.54757,-0.5326,374.5,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
305.09353,40.68391,1024.8,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
313.18988,43.02332,873.1,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
311.92094,45.06496,816.3,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
310.45484,53.05815,627.6,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
312.08394,53.81281,564.9,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
312.72689,59.22966,756.6,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
317.66821,60.89247,453.6,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
337.5954,59.52396,452.8,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
350.69009,57.75515,390.9,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
351.68916,58.36293,333.4,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
3.25075,46.05379,436.4,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
73.29542,11.39414,322.7,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
95.39531,6.98481,398.8,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
92.32516,1.43257,373.7,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
88.82542,-0.07777,356.0,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
96.33918,-2.84892,410.1,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
92.08739,-5.54437,293.4,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
113.79501,-0.25936,1010.6,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
118.67548,1.41583,864.1,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
112.0137,-5.45727,666.0,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
114.25309,-1.13251,971.3,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
116.95697,-5.72497,1177.0,268,2025-07-07T11:55:55Z,2025-07-08T11:55:55Z
