ra,dec,d,phase,start_times,end_times
107.33673,-10.83161,1130.2,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
83.24908,-2.37053,375.9,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
80.85957,1.18194,370.3,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
79.8806,-0.76167,355.2,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
2.74522,58.1523,429.0,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
347.75157,64.2786,377.6,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
79.84903,0.93857,351.4,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
80.68545,-2.66494,359.5,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
80.72807,2.63222,346.4,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
97.66027,-9.94113,910.7,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
107.57897,-11.72227,1175.7,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
339.83042,71.7494,249.1,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
304.39959,40.80005,1033.3,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
82.72246,9.14242,402.1,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
308.21079,40.22193,957.7,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
75.45112,-6.93521,338.3,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
305.25522,39.62849,1023.8,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
317.7452,47.12152,744.4,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
328.3735,65.6018,456.8,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
85.4176,-1.54888,455.4,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
3.2304,75.68957,150.6,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
106.06656,-11.25092,1107.9,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
98.25526,-9.32159,966.9,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
306.15508,38.53213,995.4,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
87.1645,0.9148,338.6,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
331.77546,59.12401,453.1,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
71.48457,-11.44717,287.2,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
305.62148,32.85579,1060.5,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
354.8643,55.8634,417.5,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
359.47329,55.27633,397.1,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
306.13358,42.33227,993.9,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
306.2411,38.97427,979.6,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
306.96154,39.92839,957.4,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
95.37787,-8.30333,908.6,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
85.00529,-8.47591,429.5,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
315.33493,50.58378,620.3,352,2023-10-10T11:55:55Z,2023-10-11T11:55:55Z
