ra,dec,d,phase,start_times,end_times
101.30768,-13.8109,1140.2,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
113.38011,12.94281,369.3,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
111.21948,16.76801,362.4,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
111.29016,15.41572,343.0,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
4.21094,52.51324,434.5,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
352.23157,58.45818,377.3,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
111.38043,17.15571,342.2,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
112.02911,13.39667,346.2,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
112.46609,18.77208,343.3,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
98.11562,-9.72045,909.4,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
100.96994,-14.96298,1188.1,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
335.57111,73.79257,251.4,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
307.2899,39.25314,1031.9,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
110.92175,23.15084,409.2,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
309.15138,39.68329,957.8,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
108.62182,10.17313,304.4,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
308.07832,38.0611,1023.5,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
315.65568,48.40118,744.5,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
339.70678,57.61896,451.6,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
110.73343,11.39623,447.3,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
214.08895,84.32183,173.9,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
100.38511,-14.02848,1119.3,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
96.70739,-10.07132,971.7,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
308.61572,37.12381,995.9,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
119.36148,16.67143,354.7,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
341.07238,50.53601,456.4,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
109.44942,7.60742,243.9,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
307.36143,31.81708,1062.4,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
357.81166,49.09576,425.6,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
1.27042,49.78358,403.8,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
308.52113,41.04322,992.8,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
308.30906,37.8025,979.7,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
308.01208,39.34064,957.3,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
96.37398,-7.81622,905.5,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
112.21393,5.23572,411.5,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
320.55212,47.36172,619.9,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
110.78637,16.47284,385.0,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
112.7069,8.75559,369.8,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
112.64833,11.64359,314.6,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
98.57782,-3.2729,823.6,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
314.25245,47.62773,770.7,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
307.17998,38.45147,949.7,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
310.39178,46.29324,793.0,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
315.89262,48.12711,733.8,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
332.04305,72.70614,363.4,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
110.18043,25.55904,400.3,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
106.66305,21.4288,384.5,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
112.04173,22.2391,420.9,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
113.19704,22.27236,414.5,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
112.26322,14.56975,363.3,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
111.58052,13.62128,402.9,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
113.03587,13.42592,421.3,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
110.95859,3.49946,423.9,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
98.35611,-3.72034,839.0,102,2024-01-28T11:55:55Z,2024-01-29T11:55:55Z
