ra,dec,d,phase,start_times,end_times
114.13154,-7.26105,1137.6,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
113.84548,13.15369,370.1,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
109.7973,16.14373,360.0,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
109.03905,14.40176,339.7,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
6.01712,42.78822,454.7,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
357.6789,47.01437,389.6,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
108.44264,15.8608,337.8,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
110.72853,12.80052,344.3,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
109.10708,17.33963,337.7,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
115.27557,-0.92732,914.8,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
112.78697,-9.00193,1179.2,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
357.09788,50.9396,248.4,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
306.76449,39.54497,1032.0,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
109.82229,22.72099,407.1,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
311.68817,38.14867,959.2,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
104.89972,8.35206,301.5,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
307.87343,38.1795,1023.4,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
311.15174,50.83732,747.2,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
343.98239,52.9093,454.1,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
115.83713,13.72844,458.8,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
8.71374,54.49343,148.3,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
113.77019,-7.22947,1113.8,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
113.19084,-1.69135,967.1,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
309.51461,36.58282,996.6,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
117.6397,15.95767,350.6,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
343.97139,46.7969,462.1,193,2025-04-23T11:55:55Z,2025-04-24T11:55:55Z
