ra,dec,d,phase,start_times,end_times
118.01236,-5.14519,1151.4,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
93.14908,2.87355,359.4,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
88.91504,5.65562,355.5,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
87.42002,3.38221,339.9,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
5.44693,46.26456,445.7,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
356.19412,50.7905,383.6,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
86.75052,4.80083,337.8,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
89.15035,1.86786,342.5,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
87.27601,6.32699,334.8,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
115.09869,-1.02071,914.2,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
117.03646,-6.69514,1191.6,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
357.77543,49.19291,250.0,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
304.72726,40.63176,1033.0,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
90.48812,13.559,392.4,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
311.08929,38.52194,958.7,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
81.96254,-3.57961,319.7,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
305.99914,39.22871,1023.5,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
312.74358,50.02375,745.9,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
338.67981,58.57579,451.5,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
98.61817,5.39124,437.4,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
9.93821,39.91656,159.3,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
117.56543,-5.16652,1126.1,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
114.34159,-1.08592,970.6,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
307.9077,37.53982,995.6,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
95.74187,5.47404,329.9,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
339.203,52.63645,454.4,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
74.70375,-9.94893,276.6,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
304.33961,33.59073,1059.8,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
359.37077,44.51822,435.2,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
3.10278,42.49268,419.2,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
308.41466,41.10287,992.8,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
308.5122,37.68336,979.8,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
309.7577,38.32033,957.8,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
112.98236,0.65212,905.7,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
98.92396,-1.53023,405.4,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
310.58679,52.99731,623.6,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
90.90383,6.62507,376.3,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
93.91373,-0.75089,364.6,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
86.48343,-1.64028,316.6,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
112.5672,3.8718,833.8,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
313.34133,48.14415,771.0,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
309.21808,37.26363,950.4,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
311.74554,45.54947,792.4,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
312.40404,50.07293,735.5,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
345.39085,64.38322,354.0,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
87.90784,15.11302,384.0,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
85.08014,10.51855,381.4,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
93.02391,13.44081,401.3,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
93.58143,13.28102,392.8,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
90.89063,3.91697,355.5,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
94.62446,5.22557,392.6,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
97.9338,6.05138,407.1,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
99.37797,-2.41835,420.0,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
112.87971,3.69925,849.3,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
113.63881,3.75362,838.1,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
111.02205,0.30594,818.7,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
110.62461,-3.26189,664.5,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
110.455,-3.80043,646.9,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
118.27613,-6.23525,1188.8,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
118.02994,-6.82254,1200.3,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
350.87234,51.84601,481.2,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
95.33853,3.01176,386.1,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
352.92907,57.31688,334.3,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
333.54677,47.39375,450.8,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
91.54356,2.69663,346.4,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
93.70959,3.95525,391.0,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
93.94245,0.71431,371.8,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
305.31062,40.57054,1024.6,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
313.08468,43.08729,873.1,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
311.47836,45.31539,816.4,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
310.58679,52.99731,627.5,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
312.4793,53.62502,564.5,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
312.2655,59.41564,757.2,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z
