ra,dec,d,phase,start_times,end_times
108.95864,-9.9977,1130.2,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
118.82972,15.33442,381.5,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
115.54286,18.58017,371.2,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
115.28282,17.13401,350.5,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
5.68325,44.87437,449.0,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
356.67532,49.63068,385.2,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
114.94014,18.64458,349.0,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
116.53852,15.38776,355.0,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
115.68469,20.06691,350.0,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
109.87209,-3.76763,902.0,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
107.85065,-11.5837,1175.6,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
353.09367,59.02316,244.3,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
307.39445,39.19449,1031.9,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
115.08197,24.68372,419.7,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
310.98888,38.58386,958.7,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
112.10907,11.82319,308.7,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
308.48611,37.82324,1023.6,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
312.25959,50.27639,746.2,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
343.91056,52.99946,454.0,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
118.47292,14.876,466.5,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
4.7298,72.81802,149.1,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
108.50462,-10.00659,1107.0,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
107.59929,-4.61128,957.4,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
309.71264,36.46169,996.7,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
123.33158,18.24256,366.4,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
344.16278,46.52718,462.6,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
110.35421,8.05075,244.7,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
306.39972,32.39709,1061.3,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
0.10288,42.07563,441.7,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
3.29571,41.60415,421.5,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
309.88776,40.25898,992.9,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
309.71745,36.96128,980.5,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
309.85884,38.25951,957.9,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
108.27614,-1.78652,895.9,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
120.17344,9.12186,429.0,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
317.52573,49.30977,619.6,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
115.87307,18.61082,396.1,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
118.85347,11.6371,382.6,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
116.45545,13.37484,321.0,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
110.95955,3.05635,829.5,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
311.4635,49.15467,772.1,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
309.01721,37.38398,950.3,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
308.52924,47.25926,794.4,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
312.40404,50.07293,735.4,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
345.7666,64.01817,353.9,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
113.49515,26.73696,407.9,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
110.52114,22.99541,391.5,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
116.78607,23.98655,433.6,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
117.74767,23.92535,427.3,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
117.19272,16.69305,373.7,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
117.80909,16.33548,417.5,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
119.7434,16.32385,439.3,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
119.49936,7.74693,441.3,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
110.73771,2.61028,843.5,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
111.85354,2.84617,833.0,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
109.33413,-0.56641,815.5,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
115.22968,-0.84039,673.1,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
115.85539,-0.95403,656.8,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
109.11984,-11.15733,1168.2,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
108.94888,-11.69763,1181.2,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
353.70104,46.34846,491.3,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
118.70875,14.36201,410.1,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
352.11091,58.64801,333.8,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
339.40038,40.81696,463.4,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
118.40627,15.76822,365.9,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
117.03685,15.29077,411.8,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
118.42172,12.79232,391.0,159,2024-03-25T11:55:55Z,2024-03-26T11:55:55Z
