ra,dec,d,phase,start_times,end_times
116.5166,-5.96599,1145.1,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
86.34309,-0.732,369.0,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
82.69247,2.20835,366.1,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
81.19443,-0.03782,351.9,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
4.79947,49.73768,438.7,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
354.35077,54.73625,379.4,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
80.72049,1.42938,349.3,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
82.627,-1.62773,354.6,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
81.24974,2.9297,345.2,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
111.11439,-3.1178,904.0,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
115.89011,-7.32401,1187.3,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
355.71288,54.13043,246.1,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
304.18023,40.91172,1033.4,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
84.55449,10.21417,398.8,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
310.2811,39.01483,958.2,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
75.98919,-6.66219,336.6,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
305.36202,39.57167,1023.7,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
314.28172,49.18914,745.0,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
335.1198,61.47474,452.5,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
91.69473,1.77058,442.9,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
9.63574,44.31085,154.7,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
115.80388,-6.12938,1119.6,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
110.97561,-2.85353,961.8,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
307.08885,38.01003,995.4,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
88.92765,1.85989,336.0,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
336.32083,55.47048,452.8,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
69.35093,-12.41269,295.1,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
304.33961,33.59073,1059.8,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
358.20106,48.02637,427.6,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
2.27192,46.04323,410.6,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
307.55595,41.57651,993.1,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
307.69569,38.15783,979.5,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
308.94247,38.80371,957.5,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
108.80923,-1.51075,896.7,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
91.5083,-5.2869,414.2,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
310.84959,52.87518,623.5,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
84.57506,3.148,385.8,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
86.78971,-4.40718,375.8,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
80.08905,-4.9719,330.6,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
107.57286,1.32777,823.0,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
314.92399,47.23576,770.5,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
308.41071,37.74297,950.0,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
313.06358,44.79012,792.2,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
313.94943,49.24269,734.5,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
340.48769,68.32271,357.0,286,2025-07-25T11:55:55Z,2025-07-26T11:55:55Z
