ra,dec,d,phase,start_times,end_times
100.38164,-14.25008,1142.8,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
110.32789,11.53104,364.1,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
108.19636,15.42491,357.7,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
108.29331,14.05899,338.7,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
3.81609,54.19683,432.4,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
350.96267,60.35113,376.9,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
108.34852,15.81835,337.7,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
108.8812,11.93795,341.8,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
109.58361,17.54778,338.5,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
96.10742,-10.68677,915.3,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
100.3175,-15.2684,1190.4,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
330.15738,75.72758,254.2,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
307.08026,39.37016,1032.0,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
108.03811,22.00159,403.6,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
308.83949,39.86368,957.8,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
105.44206,8.6209,301.8,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
307.87343,38.1795,1023.4,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
316.32668,48.0012,744.4,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
338.19431,59.0079,451.6,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
107.62176,9.90995,442.3,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
208.50257,82.5305,177.6,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
99.45665,-14.46458,1122.5,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
94.9689,-10.90066,977.7,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
308.31324,37.30262,995.8,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
116.40389,15.43369,347.7,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
339.92441,51.85229,455.0,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
106.29668,6.04176,242.0,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
307.36143,31.81708,1062.4,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
357.13684,50.84267,423.0,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
0.74057,51.55198,401.2,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
308.09411,41.28123,992.9,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
307.9008,38.03974,979.6,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
307.59401,39.57687,957.3,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
94.37929,-8.78797,912.0,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
108.81197,3.52253,407.3,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
320.65601,47.29072,619.9,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
107.77118,15.12262,380.2,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
109.44589,7.16481,365.3,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
109.52772,10.17012,310.5,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
96.16403,-4.49378,828.1,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
314.92399,47.23576,770.5,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
306.76439,38.68475,949.7,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
310.96026,45.98528,792.7,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
316.66815,47.65849,733.7,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
327.62581,74.26417,366.7,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
107.53624,24.54788,395.0,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
103.849,20.20736,380.6,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
109.17519,21.09301,414.8,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
110.42141,21.18054,408.1,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
109.18558,13.16866,358.5,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
108.52233,12.20522,397.8,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
109.97632,12.01748,415.5,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
107.56937,1.77366,420.5,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
96.0295,-4.89405,843.6,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
97.05982,-4.70907,828.8,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
94.29906,-8.17182,827.8,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
99.16135,-9.09956,667.1,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
99.70314,-9.27686,649.3,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
101.4319,-14.96556,1179.7,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
101.42564,-15.40917,1193.2,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
350.65223,52.22239,480.7,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
109.07134,9.95085,390.3,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
339.17157,70.93576,339.6,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
335.80114,45.06789,454.3,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
110.43773,12.2331,350.2,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
107.63596,11.01701,393.6,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
108.96095,8.35913,373.4,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
307.23173,39.53239,1023.9,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
308.46033,45.68113,874.4,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
309.08964,46.60112,817.6,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
320.55212,47.36172,623.7,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
322.65103,47.6193,562.0,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
319.46071,56.05323,748.8,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
322.35089,58.58362,450.4,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
338.19431,59.0079,452.7,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
345.18087,64.34202,391.3,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
338.85908,70.52804,338.8,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
1.48597,52.85835,424.6,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
103.69686,27.91266,311.3,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
111.35442,14.80376,410.4,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
110.0762,10.4324,376.5,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
109.12231,10.304,353.2,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
108.54401,3.38667,409.7,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
119.01666,8.04212,301.7,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
95.3576,-9.62619,1015.2,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
102.32071,-7.08318,837.7,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
101.69315,-10.74264,666.3,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
95.79356,-10.50899,975.8,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
100.10314,-14.38113,1173.8,90,2024-01-16T11:55:55Z,2024-01-17T11:55:55Z
