ra,dec,d,phase,start_times,end_times
100.38164,-14.25008,1142.9,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
97.67723,5.24242,356.8,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
95.74829,9.31714,350.6,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
95.55851,7.74817,332.8,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
2.65536,58.44856,428.9,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
347.21776,64.83305,377.9,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
95.69554,9.62889,330.6,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
96.0553,5.52525,336.5,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
96.97263,11.53514,328.9,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
92.70071,-12.28219,928.7,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
100.69055,-15.0941,1189.1,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
319.66674,78.18023,259.2,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
306.02149,39.9495,1032.3,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
96.5874,16.75995,391.5,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
307.89395,40.39977,957.8,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
91.96392,1.6892,303.8,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
306.73458,38.82425,1023.3,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
317.95925,46.98465,744.4,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
332.704,63.13014,453.7,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
96.12623,4.09781,438.4,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
209.95404,83.10243,176.4,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
99.17741,-14.5947,1123.4,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
92.57412,-12.01943,988.4,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
307.08885,38.01003,995.4,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
103.63289,9.50618,330.5,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
335.65618,56.06225,452.7,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
91.42232,-1.59416,245.2,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
306.97821,32.04996,1062.0,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
355.10745,55.38262,417.9,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
359.21381,55.96083,396.6,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
306.90367,41.92751,993.4,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
306.76439,38.68475,979.5,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
306.74928,40.04479,957.5,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
90.81693,-10.48392,927.0,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
96.6068,-2.71273,407.2,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
319.71087,47.92632,619.6,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
95.61665,9.13519,373.4,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
96.66789,0.67214,362.3,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
96.04866,3.38228,306.3,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
91.12946,-6.99807,843.9,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
316.77348,46.10455,770.6,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
305.92507,39.14685,949.8,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
313.06358,44.79012,792.2,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
318.17792,46.70603,733.9,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
314.06315,77.32082,376.0,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
96.06071,19.43117,382.5,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
92.19926,14.4831,375.3,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
97.76797,15.88637,401.5,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
98.79006,15.94437,393.4,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
96.65717,6.96728,351.6,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
96.4918,6.2042,391.7,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
98.11224,6.14369,407.0,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
95.53738,-4.3659,423.6,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
91.25951,-7.25956,859.0,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
92.02255,-7.21182,843.4,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
89.27915,-10.56399,848.1,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
91.26669,-12.83001,688.0,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
91.52587,-13.13682,670.0,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
101.71073,-14.83367,1178.7,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
101.89136,-15.18961,1191.9,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
347.81968,56.5173,476.7,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
96.84821,3.7985,385.2,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
330.59469,74.66425,345.9,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
331.8122,49.02603,449.0,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
97.66627,5.91281,342.5,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
95.57281,4.93471,389.7,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
96.42742,2.00607,369.8,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
306.06468,40.1706,1024.2,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
309.59891,45.08074,873.6,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
311.14386,45.50208,816.5,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
319.60443,47.99646,623.4,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
320.12917,49.34173,561.4,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
320.59756,55.42047,747.9,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
315.31494,61.88266,455.6,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
332.704,63.13014,454.9,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
339.58585,68.71091,395.1,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
330.21376,74.32755,345.1,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
0.04304,57.18016,420.5,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
91.64516,22.42641,303.4,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
99.51286,9.11566,398.1,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
97.64852,4.21398,369.8,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
96.44286,3.9252,348.4,51,2023-12-08T11:55:55Z,2023-12-09T11:55:55Z
