ra,dec,d,phase,start_times,end_times
105.34208,-11.8392,1131.8,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
118.63985,15.25406,381.2,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
115.93144,18.73656,372.1,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
115.95519,17.4129,351.9,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
5.21652,47.555,442.9,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
355.29177,52.81506,381.2,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
115.71778,18.95778,350.7,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
116.91802,15.5497,355.8,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
116.57149,20.40998,352.1,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
105.06017,-6.25478,899.3,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
104.5718,-13.22879,1179.1,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
348.08312,65.52296,244.9,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
307.49884,39.13575,1031.9,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
115.39027,24.79141,420.4,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
310.38274,38.95353,958.2,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
113.1261,12.29309,310.2,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
308.48611,37.82324,1023.6,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
313.46004,49.64108,745.4,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
342.8725,54.25689,453.0,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
117.05755,14.26484,462.3,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
350.50904,84.04491,157.9,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
104.79425,-11.88839,1109.3,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
102.95081,-6.98943,958.2,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
309.41536,36.64326,996.5,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
123.82048,18.42865,367.9,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
343.45151,47.51455,460.7,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
112.89849,9.28116,247.2,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
306.8821,32.108,1061.9,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
359.37077,44.51822,435.3,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
2.6304,44.56457,414.0,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
309.47067,40.502,992.8,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
309.21808,37.26363,980.2,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
309.1473,38.6834,957.6,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
103.3789,-4.3042,894.1,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
118.80652,8.46977,425.2,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
319.17575,48.27603,619.6,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
115.87307,18.61082,395.9,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
118.39078,11.42621,381.4,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
117.2982,13.74744,322.7,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
106.23766,0.64382,821.5,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
312.41182,48.65322,771.5,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
308.30906,37.8025,950.0,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
308.88357,47.08045,794.0,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
313.83241,49.30727,734.6,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
341.74331,67.44146,356.1,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
114.12412,26.94923,409.8,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
111.02205,23.18954,392.6,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
116.78607,23.98655,433.6,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
117.85007,23.96057,427.6,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
117.28854,16.73278,374.0,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
117.23619,16.09594,415.8,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
118.88296,15.96761,436.5,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
117.87078,6.95247,436.9,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
105.92942,0.14911,835.9,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
107.13381,0.43046,824.0,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
104.4424,-3.08615,811.8,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
110.80203,-3.16904,664.7,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
111.51935,-3.24235,648.2,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
105.76259,-12.86261,1170.1,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
105.67483,-13.35466,1183.5,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
353.1196,47.58644,488.5,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
118.04955,14.07623,408.3,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
349.07548,62.79127,333.7,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
338.92552,41.41864,461.8,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
118.59684,15.8481,366.3,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
116.46882,15.04698,410.2,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
117.95576,12.5841,389.8,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
307.9632,39.12026,1023.9,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
308.57528,45.6216,874.3,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
307.67395,47.31273,818.9,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
319.06784,48.34567,623.3,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
322.75245,47.54636,562.0,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
316.2413,57.68609,751.9,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
327.90353,55.12386,448.4,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
342.79594,54.34636,454.0,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
350.93964,57.3782,391.1,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
348.70386,62.40311,333.1,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
3.2284,46.15259,436.1,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
108.00019,29.51552,317.4,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
119.86279,18.37533,432.3,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
118.80306,14.40269,394.5,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
117.55382,14.17031,368.3,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
118.5337,8.33877,427.2,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
126.53551,11.55864,319.8,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
102.6743,-6.00872,997.8,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
112.12431,-2.02747,842.8,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
113.51949,-4.65713,668.1,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
103.75828,-6.58066,958.5,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
104.61319,-12.20218,1162.7,136,2024-03-02T11:55:55Z,2024-03-03T11:55:55Z
