ra,dec,d,phase,start_times,end_times
103.69926,-12.6532,1134.4,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
117.50366,14.76858,378.1,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
114.96132,18.34409,369.8,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
114.99528,17.0138,349.9,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
4.89747,49.24175,439.6,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
354.35077,54.73625,379.4,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
114.94014,18.64458,348.9,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
115.87582,15.10282,353.6,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
115.88142,20.14353,350.4,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
102.45831,-7.57339,901.1,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
103.10072,-13.94669,1182.2,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
344.3544,68.82119,246.6,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
307.49884,39.13575,1031.9,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
114.36468,24.43002,417.8,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
309.97513,39.19822,958.0,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
112.38609,11.95171,309.0,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
308.38441,37.88284,1023.6,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
314.28172,49.18914,745.0,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
341.9312,55.32719,452.3,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
115.36924,13.52052,457.6,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
300.84983,87.7098,163.8,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
102.96629,-12.78907,1112.4,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
100.51959,-8.20712,961.7,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
309.21639,36.7639,996.3,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
122.94121,18.0928,365.0,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
342.78134,48.40821,459.3,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
112.62508,9.15015,246.9,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
307.0742,31.99185,1062.1,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
358.90147,45.98139,431.7,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
2.19792,46.33883,410.1,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
309.15587,40.68327,992.8,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
308.91653,37.44403,980.0,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
308.73694,38.92366,957.4,124,2024-02-19T11:55:55Z,2024-02-20T11:55:55Z
