ra,dec,d,phase,start_times,end_times,color
105.068978521296,-11.9755386321087,1132.1,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z,:147:31:60:241
118.54497184241,15.2138206851048,380.8,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z,:147:31:60:241
115.73705967984,18.6584644518402,371.8,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z,:147:31:60:241
115.85900995144,17.3731937379731,351.6,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z,:147:31:60:241
5.16173293329114,47.8527219273596,442.3,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z,:147:31:60:241
355.110351960107,53.1998749119877,380.9,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z,:147:31:60:241
115.620418210135,18.9188059042724,350.5,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z,:147:31:60:241
116.823091171023,15.5092731455041,355.6,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z,:147:31:60:241
116.571491052528,20.4099821450605,352.0,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z,:147:31:60:241
104.612589773148,-6.4831118915851,899.4,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z,:147:31:60:241
104.296647241932,-13.3640467698579,1179.6,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z,:147:31:60:241
347.529444174872,66.0783859816791,245.1,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z,:147:31:60:241
307.49883528962,39.1357543353725,1031.9,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z,:147:31:60:241
115.287441694935,24.7555815647457,420.1,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z,:147:31:60:241
310.281102044387,39.0148343429936,958.2,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z,:147:31:60:241
113.126098202967,12.2930905746319,310.1,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z,:147:31:60:241
308.486106050531,37.8232423056951,1023.6,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z,:147:31:60:241
313.578350551123,49.5768779278351,745.3,134,2024-02-29T11:55:55Z,2024-03-01T11:55:55Z,:147:31:60:241
