ra,dec,d,phase,start_times,end_times
101.5848,-13.67847,1139.3,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
92.6179,2.5934,359.9,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
90.67929,6.61638,353.6,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
90.2376,4.91297,336.5,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
2.40816,59.23827,428.5,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
346.37457,65.66093,378.4,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
90.35907,6.78131,333.6,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
90.73919,2.71621,340.5,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
91.51223,8.6512,330.7,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
92.88586,-12.19699,928.0,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
101.99144,-14.47932,1185.1,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
322.15677,77.71148,258.1,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
305.4854,40.23553,1032.5,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
91.74762,14.24108,391.8,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
307.78797,40.45886,957.8,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
86.30362,-1.29889,311.1,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
306.21012,39.11362,1023.4,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
318.27827,46.77861,744.5,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
330.70576,64.34199,455.1,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
91.96016,1.91065,442.5,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
224.57214,86.01171,170.3,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
100.29242,-14.07225,1119.6,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
93.03614,-11.80582,986.1,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
306.6755,38.24299,995.4,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
98.05863,6.67944,329.3,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
334.05781,57.40073,452.6,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
84.73804,-5.01944,253.7,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
306.68952,32.22386,1061.6,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
354.61505,56.34369,417.1,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
358.90578,56.74241,396.0,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
306.46482,42.15943,993.6,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
306.45093,38.85874,979.5,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
306.53629,40.16081,957.5,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
90.90873,-10.44091,926.7,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
92.1363,-4.97261,413.1,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
318.74236,48.55398,619.5,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
90.81543,6.57723,376.5,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
91.60255,-1.9432,367.4,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
90.28934,0.36179,311.1,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
90.58719,-7.26354,846.1,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
317.30293,45.76629,770.7,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
305.81938,39.20419,949.9,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
313.70957,44.40487,792.2,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
318.38922,46.56837,733.9,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
311.39487,77.71784,377.7,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
91.15986,16.89897,382.2,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
87.37029,11.82713,378.6,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
93.02391,13.44081,401.3,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
94.03339,13.51914,392.8,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
91.50903,4.24791,354.8,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
91.78986,3.7241,395.1,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
93.57894,3.77391,409.5,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
91.22633,-6.51632,430.5,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
90.80718,-7.48039,860.8,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
91.47988,-7.47702,845.4,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
88.72713,-10.82044,850.7,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
89.58721,-13.58275,694.7,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
89.65591,-13.97072,677.1,35,2023-11-22T11:55:55Z,2023-11-23T11:55:55Z
