ra,dec,d,phase,start_times,end_times,color
103.424452599906,-12.7879035584941,1134.9,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
117.2204194645,14.6463359252572,377.5,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
114.671155186053,18.2253878761523,369.3,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
114.80379504221,16.9334385365138,349.4,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
4.83891077245286,49.5393199820867,439.1,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
354.151832375853,55.1195659441502,379.1,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
114.649271439269,18.5263105580566,348.5,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
115.592348657167,14.9801090131687,353.0,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
115.68469059963,20.0669125562287,350.0,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
102.098247268247,-7.75411574606734,901.6,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
102.823884247299,-14.0803286369556,1182.8,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
343.62390894251,69.3616041563165,246.9,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
307.49883528962,39.1357543353725,1031.9,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
114.16027239181,24.3569155535207,417.2,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
309.872790251662,39.2591704463963,958.0,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
112.1090739838,11.8231877506106,308.6,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
308.384406631471,37.8828394621961,1023.6,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
314.397875785118,49.1241084020699,744.9,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
341.769382705574,55.5048530054288,452.2,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
115.088903542533,13.3953591705473,456.7,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
285.694862856673,87.8306158299982,164.8,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
102.690990933998,-12.9230974626073,1113.0,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
100.158198969562,-8.38632531215877,962.4,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
309.116670979293,36.8240949789844,996.3,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
122.746279975832,18.0176273881984,364.3,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
342.644482548195,48.5864681042859,459.0,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
112.533986294115,9.10643373599413,246.7,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
307.170060921118,31.9336636442981,1062.1,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
358.804640140318,46.2737838263822,431.1,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
2.12312324398838,46.6343728928649,409.4,122,2024-02-17T11:55:55Z,2024-02-18T11:55:55Z,:185:31:60:241
