ra,dec,d,phase,start_times,end_times,color
116.956970250019,-5.72497028365689,1146.8,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
87.491446725101,-0.122599351030217,367.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
83.6534949451364,2.74515455432401,364.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
82.1578692783112,0.493029867961195,349.6,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
4.93612358187331,49.0433561439355,440.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
354.784906554148,53.8726250901825,380.1,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
81.5923153072018,1.91985548109491,347.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
83.6850953980229,-1.06111995929551,352.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
82.2068935672071,3.47442472409538,343.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
112.000786534789,-2.65272831285202,905.8,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
116.243163821471,-7.13080564968489,1188.5,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
356.240084613188,52.9720189983453,246.8,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
304.290000935475,40.8559364235556,1033.3,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
85.5189643403888,10.7715332275787,397.4,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
310.484198722578,38.8921348704282,958.3,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
76.8846537064071,-6.20587706505866,333.6,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
305.468639534469,39.5147536629241,1023.7,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
313.931423822941,49.3835438307949,745.1,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
335.794746390442,60.9703302640448,452.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
92.8452546306963,2.37723639080369,441.3,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
9.72956537044173,43.012622422867,155.9,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
116.244823714841,-5.88916753435051,1121.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
111.684884015006,-2.48201200083263,963.5,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
307.191779636535,37.9515671965138,995.4,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
89.9863842649014,2.42615273199461,334.6,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
336.874801385627,54.9604505664746,453.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
70.0947937276309,-12.0786897292007,292.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
304.339605184673,33.5907340214321,1059.8,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
358.440539839104,47.3451882833834,429.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
2.44153738873694,45.3533291041521,412.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
307.771804118913,41.4587027708838,993.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
307.798327005111,38.0988284040477,979.6,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
309.147304701628,38.6833957053343,957.6,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
109.786223441957,-1.00483921100665,898.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
92.7636954238759,-4.65773382550718,412.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
310.718374821252,52.9363168276966,623.6,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
85.6256454310407,3.73130565616737,383.8,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
87.9505957817492,-3.81618043021959,373.5,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
81.0690775467262,-4.46587808345894,328.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
108.641536946529,1.87442513247703,824.6,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
314.589468778664,47.4322374654686,770.6,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
308.61352434132,37.6236535743147,950.1,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
312.846342191103,44.9177270508482,792.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
313.597464153745,49.4360963134064,734.7,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
341.621967794785,67.5300110092537,356.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
83.2183109551427,12.4024222237346,389.3,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
80.3830449090899,7.75119951001564,390.1,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
87.8466107624663,10.6113366242778,405.1,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
88.3994837873519,10.4648577105097,396.3,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
85.3420486612217,0.922775021031636,363.8,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
88.9649343064544,2.21357745254563,398.9,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
92.1625757414813,3.02491881848956,411.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
93.206077036192,-5.53453535204291,426.9,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
109.04466487931,1.74551858297852,840.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
109.7148606511,1.75367536400665,828.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
107.023363022142,-1.75919826139112,812.9,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
105.461336727555,-5.93716196862239,661.5,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
105.10862771521,-6.56727923757611,644.6,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
117.396945965157,-6.72196479420289,1185.1,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
117.238103847778,-7.26120870294832,1197.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
349.371319367784,54.2847083369296,478.4,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
89.4929284484161,-0.057411440659941,392.8,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
350.691124627479,60.7281809540306,333.5,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
331.360818887204,49.4298977371932,448.6,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
85.8943451149385,-0.314605253365617,354.7,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
88.0537764757955,0.948963180023959,398.4,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
88.0859966616372,-2.33149048115257,380.1,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
304.766496105583,40.853190112142,1025.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
313.399618505287,42.8951118742733,873.1,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
312.4687226861,44.7495530847867,816.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
310.586792706568,52.9973054259485,627.4,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
311.551275646305,54.0611611254004,565.4,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
313.484719249166,58.916121291763,755.4,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
315.31493594216,61.882664452528,455.6,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
335.794746390442,60.9703302640448,453.3,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
349.28930562992,59.7254594980609,390.4,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
350.115033701224,60.6261927084188,333.0,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
2.8358075046112,47.8313688264529,432.6,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
71.2891036246507,10.025235661631,327.9,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
92.0227566581315,5.1973773496469,401.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
88.961983466397,-0.336877579045274,378.4,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
85.5520618706359,-1.80369890530658,361.9,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
92.6741026577552,-4.702751347333,414.9,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
88.4818459191045,-7.32324088128485,298.6,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
112.288199814967,-1.04667559049061,1005.9,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
116.285432670582,0.159259948126072,854.7,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
108.721712075187,-7.18501580660487,663.2,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
112.48234269807,-2.0636071015811,966.3,281,2025-07-20T11:55:55Z,2025-07-21T11:55:55Z,:255:31:60:241
