ra,dec,d,phase,start_times,end_times,color
110.035239826411,-9.43736973375296,1130.7,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
81.9211332155389,-3.07091709159586,379.3,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
79.2896344526742,0.301167022283838,374.5,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
78.1280601068375,-1.7261028127039,360.1,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
3.20037379364498,56.5712350287568,430.1,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
349.385717070199,62.4176058016748,377.1,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
78.019616008641,-0.092699821360441,356.5,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
79.0945408482639,-3.51134112821307,364.1,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
78.7303596484151,1.49008541944617,351.3,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
100.92587210908,-8.33933524057392,903.4,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
110.104492323632,-10.4194818966827,1175.9,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
345.927578952072,67.5489744983702,245.8,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
304.070265346011,40.9674020382651,1033.5,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
81.2475427658118,8.26807408047599,405.1,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
308.630658201271,39.983473766844,957.7,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
73.47269193804,-7.93091423346426,345.3,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
305.04109951069,39.7418402724039,1023.9,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
317.096414818497,47.5296935420124,744.3,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
329.273973314513,65.1336622304827,456.2,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
85.1522322395475,-1.68901446317977,456.2,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
6.79781622005616,66.3571906511892,147.1,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
108.864164607227,-9.82069027489187,1107.1,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
101.511759684811,-7.71266274553535,960.1,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
306.155082719098,38.532133896134,995.4,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
85.3141684997418,-0.078452217098106,341.8,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
332.115334670616,58.8803675493782,453.0,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
68.6984813649479,-12.7032784329504,297.5,335,2025-09-12T11:55:55Z,2025-09-13T11:55:55Z,:255:31:60:241
