ra,dec,d,phase,start_times,end_times,color
105.796656882121,-11.6113877459466,1131.3,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
118.829721550543,15.3344221182498,381.7,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
116.028697409739,18.7755353811562,372.4,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
116.051406737184,17.4525565294138,352.1,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
5.28860413884864,47.1579880191937,443.7,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
355.514067874526,52.3336543814412,381.7,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
115.815190514879,18.9967006624768,350.9,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
117.012989522892,15.5900823291415,356.1,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
116.67026661371,20.4478247074194,352.3,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
105.686132079971,-5.93448008816329,899.2,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
104.938196282457,-13.0479816590892,1178.4,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
348.870717346117,64.6862381745204,244.6,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
307.49883528962,39.1357543353725,1031.9,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
115.493152214058,24.8271606585384,420.7,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
310.484198722578,38.8921348704282,958.3,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
113.21873290284,12.3356245552942,310.3,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
308.486106050531,37.8232423056951,1023.6,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
313.341414012822,49.7051668981614,745.5,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
343.02462723229,54.0778156787456,453.1,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
117.434216325803,14.4286473536419,463.3,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
354.535174641625,82.7231537150784,156.4,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
105.249313860789,-11.6613623309554,1108.7,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
103.578962903894,-6.67161482529046,957.7,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
309.514609249137,36.5828229250406,996.5,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
123.918390869575,18.4657177206052,368.2,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
343.582805547128,47.3353597603085,461.1,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
112.807331056846,9.23751036649671,247.1,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
306.882101721059,32.1079966796657,1061.8,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
359.491933041769,44.1277219493924,436.2,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
2.74584864654369,44.0714397895909,415.0,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
309.575223527077,40.4413836276739,992.8,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
309.318271453001,37.2033282306823,980.3,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
309.249465625521,38.6231055616498,957.6,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
104.092790667553,-3.9395108660909,893.8,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
119.170565090857,8.64413746773792,426.1,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
319.067844951862,48.3456690498568,619.5,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
115.970217691625,18.6498761477172,396.4,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
118.66831326743,11.5528298758442,382.0,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
117.298198073799,13.7474369553514,322.8,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
106.949697867332,1.00866148927474,822.2,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
312.294320566927,48.7163284824374,771.6,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
308.410708986249,37.7429728546928,950.0,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
308.883574647913,47.0804491987527,794.0,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
313.597464153745,49.4360963134064,734.7,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
342.336738812723,66.9973802808951,355.7,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
114.229175303128,26.984340008631,410.0,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
111.122408026337,23.2281757223421,392.8,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
116.888364541977,24.0221552761224,434.1,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
118.055046865022,24.0308129526869,428.0,139,2024-03-05T11:55:55Z,2024-03-06T11:55:55Z,:131:31:60:241
