ra,dec,d,phase,start_times,end_times
118.18807,-5.04839,1151.9,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
95.01045,3.85198,358.0,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
90.67929,6.61638,353.6,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
89.2678,4.38792,337.5,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
5.56655,45.56952,447.3,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
356.5175,50.0175,384.7,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
88.50763,5.76977,335.5,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
91.00419,2.85741,340.3,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
89.03565,7.30029,332.8,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
115.71774,-0.6938,916.4,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
117.12451,-6.64665,1191.8,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
358.0261,48.51262,250.7,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
304.94478,40.51906,1032.8,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
92.19926,14.4831,391.6,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
311.18954,38.45994,958.8,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
83.82485,-2.60391,315.8,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
306.10471,39.17121,1023.4,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
312.38107,50.21342,746.1,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
339.43213,57.88073,451.5,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
100.40448,6.30903,437.3,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
9.95101,39.71681,159.5,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
117.65336,-5.11825,1126.7,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
114.78406,-0.85293,972.3,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
308.00933,37.48065,995.7,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
97.70151,6.49465,329.3,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
339.8455,51.93963,454.9,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
76.4386,-9.12251,271.7,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
304.43898,33.53467,1059.8,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
359.61151,43.7371,437.0,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
3.2533,41.80163,421.1,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
308.6274,40.98347,992.8,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
308.71469,37.56386,979.9,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
309.85884,38.25951,957.9,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
113.69271,1.02024,907.8,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
100.79355,-0.57321,404.6,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
310.71837,52.93632,623.5,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
92.67562,7.57839,374.8,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
95.77944,0.21311,362.9,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
88.34251,-0.66288,313.6,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
113.46163,4.32355,836.7,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
312.99494,48.33593,771.2,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
309.31827,37.20333,950.5,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
311.4105,45.7369,792.5,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
312.03985,50.26156,735.7,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
346.22267,63.56054,353.7,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
89.52658,16.01211,382.9,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
86.75166,11.47655,379.4,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
94.74511,14.34544,401.0,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
95.39475,14.22856,392.6,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
92.65893,4.86116,353.7,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
96.40273,6.15774,391.7,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
99.72104,6.97167,406.9,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
101.24904,-1.46274,419.2,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
113.77367,4.15155,852.2,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
114.53277,4.20603,841.2,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
111.99934,0.81091,820.7,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
111.95455,-2.56485,666.4,254,2025-06-23T11:55:55Z,2025-06-24T11:55:55Z
