ra,dec,d,phase,start_times,end_times,color
118.012364842632,-5.14519002350511,1151.4,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
93.1490826223643,2.87355130119011,359.4,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
88.9150393424763,5.65561690516221,355.5,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
87.4200177895714,3.38220846215154,339.9,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
5.44693410925669,46.2645591515537,445.7,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
356.194118184223,50.7904972913064,383.6,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
86.7505208716717,4.80083419484985,337.8,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
89.1503546045995,1.8678610838579,342.5,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
87.2760063202701,6.32699133576984,334.8,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
115.098694125089,-1.02071112126428,914.2,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
117.036456564331,-6.6951375467953,1191.6,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
357.775430894203,49.1929118281013,250.0,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
304.727256059893,40.6317615692791,1033.0,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
90.488123417124,13.5589993819034,392.4,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
311.089293893638,38.5219438417216,958.7,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
81.962544877181,-3.57960646635172,319.7,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
305.999135885752,39.2287102671617,1023.5,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
312.743577509016,50.0237531766393,745.9,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
338.679813866085,58.575787931936,451.5,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
98.6181724259005,5.39124306834813,437.4,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
9.9382113536324,39.9165646154397,159.3,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
117.565427031486,-5.16652356934421,1126.1,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
114.341594387071,-1.08591693538653,970.6,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
307.90769939252,37.5398238621422,995.6,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
95.7418683648876,5.47404042611875,329.9,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
339.202997589182,52.6364476522689,454.4,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
74.7037498989636,-9.94893202763731,276.6,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
304.339605184673,33.5907340214321,1059.8,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
359.370767832556,44.5182166983862,435.2,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
3.10278000812845,42.4926750502133,419.2,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
308.414663550552,41.1028679386931,992.8,260,2025-06-29T11:55:55Z,2025-06-30T11:55:55Z,:255:31:60:241
