ra,dec,d,phase,start_times,end_times
118.01236,-5.14519,1151.1,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
100.35586,6.62153,356.5,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
95.83785,9.36394,350.6,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
94.48944,7.18567,333.2,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
5.81321,44.07976,451.2,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
357.20853,48.27516,387.3,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
93.72981,8.59307,331.3,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
96.32221,5.66465,336.4,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
94.27494,10.12805,329.3,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
116.86719,-0.08649,920.7,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
116.77219,-6.84051,1190.5,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
358.44054,47.34519,251.9,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
305.37764,40.29244,1032.6,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
96.9576,16.94562,391.7,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
311.48923,38.27343,959.1,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
89.13352,0.19539,306.9,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
306.63003,38.88231,1023.3,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
311.64738,50.58931,746.7,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
341.10722,56.21331,451.9,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
105.17111,8.70922,439.7,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
9.89281,40.61571,158.5,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
117.56543,-5.16652,1126.3,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
115.58036,-0.43343,975.0,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
308.51505,37.18349,995.9,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
103.27078,9.32621,330.3,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
341.36769,50.18316,456.8,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
81.86755,-6.46278,258.9,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
304.53822,33.47853,1059.9,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
0.07469,42.17342,441.3,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
3.58551,40.22138,425.5,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
309.15587,40.68327,992.8,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
309.11772,37.32385,980.2,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
310.2617,38.01538,958.1,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
114.93625,1.66404,912.0,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
105.95714,2.07002,405.2,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
311.37074,52.62921,623.0,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
97.77143,10.25267,373.1,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
101.204,3.00833,360.8,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
93.91967,2.26938,307.6,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
115.34354,5.26867,843.4,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
312.29432,48.71633,771.6,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
309.6179,37.02192,950.7,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
310.50599,46.23188,792.9,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
311.42645,50.57339,736.2,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
347.82974,61.80934,353.2,238,2025-06-07T11:55:55Z,2025-06-08T11:55:55Z
