ra,dec,d,phase,start_times,end_times
113.68843,-7.49957,1136.6,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
114.49834,13.44751,371.4,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
110.55466,16.47788,361.2,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
109.88073,14.78456,340.8,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
6.00174,42.88758,454.5,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
357.64352,47.11142,389.4,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
109.19703,16.19887,338.9,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
111.47095,13.14198,345.4,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
109.87005,17.67212,339.0,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
114.9218,-1.11409,913.7,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
112.4306,-9.19212,1178.6,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
356.9006,51.42407,247.9,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
306.76449,39.54497,1032.0,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
110.52114,22.99541,408.5,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
311.58879,38.21109,959.2,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
105.80405,8.7997,302.1,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
307.97596,38.12035,1023.4,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
311.15174,50.83732,747.1,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
344.05391,52.81911,454.2,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
116.30585,13.93547,460.0,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
8.53939,55.99013,147.8,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
113.41554,-7.4199,1112.8,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
112.74806,-1.92405,966.0,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
309.6137,36.5223,996.6,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
118.40339,16.27662,352.4,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
344.0354,46.70703,462.3,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
101.3775,3.54684,240.7,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
305.62148,32.85579,1060.5,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
0.56915,40.41216,446.5,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
3.76562,39.33209,428.4,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
309.99156,40.198,992.9,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
309.91609,36.83976,980.7,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
310.36199,37.95414,958.3,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
113.24873,0.79018,906.3,190,2025-04-20T11:55:55Z,2025-04-21T11:55:55Z
