ra,dec,d,phase,start_times,end_times,color
99.9172845013816,-14.4683250746403,1144.5,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
105.760932464163,9.33335546052919,359.0,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
103.73463154339,13.3359148000804,352.9,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
103.772655676831,11.9122051193232,334.3,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
3.30824915783721,56.1757209648043,430.5,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
349.385717070199,62.4176058016748,377.1,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
103.875518107755,13.7358153473244,333.0,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
104.222009309898,9.68644568368871,337.5,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
105.145903747704,15.5484254372701,332.9,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
94.1786266929943,-11.597149614834,922.3,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
100.037311117528,-15.3987117625912,1191.6,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
324.14404328155,77.2929969918127,257.2,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
306.658883065156,39.603047143843,1032.0,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
103.945283785426,20.2502381591775,397.2,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
308.421092407023,40.1028915478054,957.7,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
100.585937853039,6.17691923353202,300.1,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
307.461659332902,38.4152307806283,1023.3,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
317.096414818497,47.5296935420124,744.3,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
336.124230909178,60.7168883809255,452.1,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
103.186056968365,7.71921508713059,438.3,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
206.698710462492,81.6652332919451,179.7,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
98.8045728880784,-14.7676781774886,1124.8,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
93.4974387585455,-11.5914544227604,984.2,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
307.805911954349,37.5989086304244,995.6,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
111.893738392733,13.4421993993104,339.3,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
338.370570201097,53.5023988138585,453.7,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
101.110115970056,3.40983841764752,240.7,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
307.265804257453,31.8754084755242,1062.4,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
356.28273925989,52.8753819891054,420.4,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
0.067828542711865,53.6118418751608,398.7,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
307.555954032753,41.5765145024236,993.1,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
307.386762675435,38.3342870595946,979.5,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
307.173078186342,39.8115987266632,957.4,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
92.4655571133542,-9.70572802200056,919.7,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
104.175758479435,1.15937335880624,404.5,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
320.552123699139,47.3617235536042,619.9,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
103.319980381655,13.0246691021202,375.4,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
104.685090276083,4.78285662135815,361.6,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
104.719431957747,7.81659749458767,306.6,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
93.6522867336621,-5.75144250596279,834.9,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
315.694934656049,46.7735855060993,770.4,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
306.34609717334,38.9165525396893,949.7,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
311.745544200551,45.5494676543123,792.4,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
317.321837434113,47.2527267161849,733.8,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
321.711705819921,75.8526053311036,370.8,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
103.453966878838,22.862310607558,388.7,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
99.6638248565231,18.2711524540361,376.7,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
105.006724389078,19.307442338315,407.8,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
106.239136984515,19.4180752853157,400.7,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
104.588894114121,10.9781894790415,353.6,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
104.040989399296,10.0423530329564,393.1,75,2024-01-01T11:55:55Z,2024-01-02T11:55:55Z,:255:31:60:241
