ra,dec,d,phase,start_times,end_times
118.10022,-5.09679,1151.7,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
94.03498,3.33991,358.6,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
89.79637,6.13672,354.5,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
88.29937,3.86162,338.7,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
5.49857,45.9667,446.5,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
356.39747,50.30748,384.2,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
87.62839,5.28592,336.6,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
90.03281,2.33938,341.4,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
88.15494,6.81444,333.7,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
115.45245,-0.83392,915.3,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
117.12451,-6.64665,1191.7,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
357.9195,48.80424,250.3,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
304.83611,40.57546,1032.9,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
91.29695,13.99823,392.0,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
311.08929,38.52194,958.8,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
82.84979,-3.1154,317.7,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
306.10471,39.17121,1023.5,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
312.50223,50.15032,746.0,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
339.05965,58.22881,451.5,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
99.51059,5.85084,437.3,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
9.94462,39.81669,159.4,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
117.65336,-5.11825,1126.4,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
114.60708,-0.94613,971.5,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
308.00933,37.48065,995.6,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
96.72078,5.98521,329.6,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
339.52677,52.28848,454.6,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
75.52657,-9.55854,274.2,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
304.33961,33.59073,1059.8,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
359.49193,44.12772,436.1,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
3.18919,42.09782,420.1,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
308.52113,41.04322,992.8,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
308.61352,37.62365,979.9,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
309.85884,38.25951,957.9,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
113.33752,0.8362,906.7,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
99.90341,-1.02907,404.9,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
310.71837,52.93632,623.6,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
91.78881,7.10257,375.5,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
94.8022,-0.29188,363.7,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
87.45739,-1.12846,315.0,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
113.01429,4.0978,835.2,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
313.22616,48.20819,771.1,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
309.21808,37.26363,950.4,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
311.52243,45.67453,792.5,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
312.28296,50.13593,735.6,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
345.859,63.92676,353.8,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
88.71544,15.56404,383.4,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
85.87056,10.97348,380.4,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
93.83754,13.87082,401.1,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
94.48625,13.75645,392.7,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
91.77422,4.38959,354.5,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
95.51287,5.69234,392.1,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
98.8266,6.51231,406.9,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
100.26922,-1.96356,419.5,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
113.32657,3.92552,850.8,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
114.08567,3.97995,839.7,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
111.5551,0.5814,819.7,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
111.33411,-2.89033,665.4,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
111.16471,-3.42851,647.8,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
118.27613,-6.23525,1189.0,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
118.11783,-6.77372,1200.4,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
351.08879,51.46922,481.7,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
96.22628,3.47484,385.5,257,2025-06-26T11:55:55Z,2025-06-27T11:55:55Z
